volume,plate,figure,printed_name,printed_latin,scientific,common,ebird_code,taxonomy,wikidata,gbif,avibase,birdnet_label,form,confidence,caption_checked,reason,sources
III,51,,Mealy Redpole,Ægiothus linaria,Acanthis flammea,Redpoll,redpol1,eBird/Clements 2025,Q20754771,5231630,A2BB98A9,Acanthis flammea_Common Redpoll,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
III,52,,Lesser Redpole,Ægiothus rufescens,Acanthis flammea,Redpoll,redpol1,eBird/Clements 2025,Q20754771,5231630,A2BB98A9,Acanthis cabaret_Lesser Redpoll,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; eBird 2025 lumps the redpolls; this is the Lesser Redpoll form (ISSF lesred1)",survey (sources/survey.csv)
III,53,,Starling,Sturnus vulgaris,Sturnus vulgaris,European Starling,eursta,eBird/Clements 2025,Q25469,9809229,94A4403295E2D9BE,Sturnus vulgaris_European Starling,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 210",survey (sources/survey.csv)
III,54,,Starling (young),Sturnus vulgaris,Sturnus vulgaris,European Starling,eursta,eBird/Clements 2025,Q25469,9809229,94A4403295E2D9BE,Sturnus vulgaris_European Starling,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 210; young",survey (sources/survey.csv)
III,55,,Rose-coloured Pastor,Pastor roseus,Pastor roseus,Rosy Starling,rossta2,eBird/Clements 2025,Q20823352,5845386,24208346AD77666E,Pastor roseus_Rosy Starling,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 212",survey (sources/survey.csv)
III,56,,Rose-coloured Pastor (young),Pastor roseus,Pastor roseus,Rosy Starling,rossta2,eBird/Clements 2025,Q20823352,5845386,24208346AD77666E,Pastor roseus_Rosy Starling,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 212; young",survey (sources/survey.csv)
III,57,,Raven,Corvus corax,Corvus corax,Common Raven,comrav,eBird/Clements 2025,Q25357,2482492,B9B272F40EE1570F,Corvus corax_Common Raven,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 220",survey (sources/survey.csv)
III,58,,Carrion-Crow,Corvus corone,Corvus corone,Carrion Crow,carcro1,eBird/Clements 2025,Q26198,9409796,26FB62DAE4262583,Corvus corone_Carrion Crow,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 221",survey (sources/survey.csv)
III,59,,Hooded Crow,Corvus cornix,Corvus cornix,Hooded Crow,hoocro1,eBird/Clements 2025,Q25405,2482515,F13D8350,Corvus cornix_Hooded Crow,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 222",survey (sources/survey.csv)
III,60,,Rook,Corvus frugilegus,Corvus frugilegus,Rook,rook1,eBird/Clements 2025,Q25386,2482513,1078FFEA23D9DD25,Corvus frugilegus_Rook,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 224",survey (sources/survey.csv)
III,61,,Jackdaw,Corvus monedula,Coloeus monedula,Eurasian Jackdaw,eurjac,eBird/Clements 2025,,,D4C32F8E792B65BA,Corvus monedula_Eurasian Jackdaw,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
III,62,,Chough,Fregilus graculus,Pyrrhocorax pyrrhocorax,Red-billed Chough,rebcho1,eBird/Clements 2025,Q643836,2482552,18D2C42A9AD30CD8,Pyrrhocorax pyrrhocorax_Red-billed Chough,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 219",survey (sources/survey.csv)
III,63,,Magpie,Pica caudata,Pica pica,Eurasian Magpie,eurmag1,eBird/Clements 2025,Q25307,5229490,FBBBA943D3AB65E8,Pica pica_Eurasian Magpie,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 216",survey (sources/survey.csv)
III,64,,Jay,Garrulus glandarius,Garrulus glandarius,Eurasian Jay,eurjay1,eBird/Clements 2025,Q25354,5229493,D8D10F2C5A9AA49F,Garrulus glandarius_Eurasian Jay,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 214",survey (sources/survey.csv)
III,65,,Nutcracker,Nucifraga caryocatactes,Nucifraga caryocatactes,Northern Nutcracker,eurnut3,eBird/Clements 2025,,,,Nucifraga caryocatactes_Eurasian Nutcracker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 213",survey (sources/survey.csv)
III,66,,Nutcracker (young),Nucifraga caryocatactes,Nucifraga caryocatactes,Northern Nutcracker,eurnut3,eBird/Clements 2025,,,,Nucifraga caryocatactes_Eurasian Nutcracker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 213; young",survey (sources/survey.csv)
III,67,,Cuckoo,Cuculus canorus,Cuculus canorus,Common Cuckoo,comcuc,eBird/Clements 2025,Q18845,5231918,B3D2C3C5B73EC8E8,Cuculus canorus_Common Cuckoo,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 240",survey (sources/survey.csv)
III,68,,Cuckoo (young ejecting infant Titlarks),Cuculus canorus,Cuculus canorus,Common Cuckoo,comcuc,eBird/Clements 2025,Q18845,5231918,B3D2C3C5B73EC8E8,Cuculus canorus_Common Cuckoo,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 240; young; nest scene with Meadow Pipit nestlings",survey (sources/survey.csv)
III,69,,Great Spotted Cuckoo,Oxylophus glandarius,Clamator glandarius,Great Spotted Cuckoo,grscuc1,eBird/Clements 2025,Q665363,2496464,3D67C56A490A60AE,Clamator glandarius_Great Spotted Cuckoo,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 241",survey (sources/survey.csv)
III,70,,Great Spotted Woodpecker,Picus major,Dendrocopos major,Great Spotted Woodpecker,grswoo,eBird/Clements 2025,Q26209,2477968,D754DB8552A7AA42,Dendrocopos major_Great Spotted Woodpecker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 229",survey (sources/survey.csv)
III,71,,White-backed Woodpecker,Picus leuconotus,Dendrocopos leucotos,White-backed Woodpecker,whbwoo1,eBird/Clements 2025,Q207290,2477927,4507ACD713D16392,Dendrocopos leucotos_White-backed Woodpecker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 228",survey (sources/survey.csv)
III,72,,Lesser Spotted Woodpecker,Picus minor,Dryobates minor,Lesser Spotted Woodpecker,leswoo1,eBird/Clements 2025,Q184518,,AB2F4BC0659B6630,Dryobates minor_Lesser Spotted Woodpecker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 231",survey (sources/survey.csv)
III,73,,Great Black Woodpecker,Drycocopus martius,Dryocopus martius,Black Woodpecker,blawoo1,eBird/Clements 2025,Q143284,2477872,EDB4BBA6E765E593,Dryocopus martius_Black Woodpecker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 225",survey (sources/survey.csv)
III,74,,"Green Woodpecker, or Yaffle",Gecinus viridis,Picus viridis,Eurasian Green Woodpecker,eugwoo2,eBird/Clements 2025,Q166171,2478523,A01014FF0A909DD8,Picus viridis_Eurasian Green Woodpecker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 226",survey (sources/survey.csv)
III,75,,Green Woodpecker (young),Gecinus viridis,Picus viridis,Eurasian Green Woodpecker,eugwoo2,eBird/Clements 2025,Q166171,2478523,A01014FF0A909DD8,Picus viridis_Eurasian Green Woodpecker,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 226; young",survey (sources/survey.csv)
III,76,,Wryneck,Yunx torquilla,Jynx torquilla,Eurasian Wryneck,eurwry,eBird/Clements 2025,Q25678,8012314,B2E6AB9FC2608DFA,Jynx torquilla_Eurasian Wryneck,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 233",survey (sources/survey.csv)
IV,1,,"Wood-Pigeon, or Cushat",Palumbus torquatus,Columba palumbus,Common Wood-Pigeon,cowpig1,eBird/Clements 2025,Q26026,2495455,760F307A30689D66,Columba palumbus_Common Wood-Pigeon,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 243",survey (sources/survey.csv)
IV,2,,Stock-Dove,Columba œnas,Columba oenas,Stock Dove,stodov1,eBird/Clements 2025,Q26140,2495471,68E4C0D1404A46D8,Columba oenas_Stock Dove,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 244",survey (sources/survey.csv)
IV,3,,Rock-Pigeon,Columba livia,Columba livia,Rock Pigeon,rocpig,eBird/Clements 2025,Q42326,2495414,BBA263C235B15B88,Columba livia_Rock Pigeon,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 245",survey (sources/survey.csv)
IV,4,,Turtle Dove,Turtur auritus,Streptopelia turtur,European Turtle-Dove,eutdov,eBird/Clements 2025,Q168514,2495708,5788552B694ED7B5,Streptopelia turtur_European Turtle-Dove,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 246",survey (sources/survey.csv)
IV,5,,"Capercailzie, or Cock of the Wood",Tetrao urogallus,Tetrao urogallus,Western Capercaillie,wescap1,eBird/Clements 2025,Q129059,2473577,C3221EE24B948F50,Tetrao urogallus_Western Capercaillie,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 248",survey (sources/survey.csv)
IV,6,,Blackcock,Tetrao tetrix,Lyrurus tetrix,Black Grouse,blagro1,eBird/Clements 2025,,,D4441CD6E9C993EF,Lyrurus tetrix_Black Grouse,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 250",survey (sources/survey.csv)
IV,7,,Red Grouse,Lagopus scoticus,Lagopus lagopus,Willow Ptarmigan,wilpta,eBird/Clements 2025,Q178702,2473421,FC3D07C64FF2C915,Lagopus lagopus_Willow Ptarmigan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 252; subspecies (scotica)",survey (sources/survey.csv)
IV,8,,Ptarmigan,Lagopus mutus,Lagopus muta,Rock Ptarmigan,rocpta1,eBird/Clements 2025,Q205930,5227679,79B161B7017DD7ED,Lagopus muta_Rock Ptarmigan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 253",survey (sources/survey.csv)
IV,9,,Ptarmigan (summer plumage),Lagopus mutus,Lagopus muta,Rock Ptarmigan,rocpta1,eBird/Clements 2025,Q205930,5227679,79B161B7017DD7ED,Lagopus muta_Rock Ptarmigan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 253",survey (sources/survey.csv)
IV,10,,Ptarmigan (autumn plumage),Lagopus mutus,Lagopus muta,Rock Ptarmigan,rocpta1,eBird/Clements 2025,Q205930,5227679,79B161B7017DD7ED,Lagopus muta_Rock Ptarmigan,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 253",survey (sources/survey.csv)
IV,11,,Pallas's Sand-Grouse,Syrrhaptes paradoxus,Syrrhaptes paradoxus,Pallas's Sandgrouse,palsan1,eBird/Clements 2025,Q128002,2480208,BDCB55F1196CAC6A,Syrrhaptes paradoxus_Pallas's Sandgrouse,,high,yes,,engraved caption on the leaf; pinned in Featherframe (gould_britain.yaml)
IV,12,,Common Pheasant,Phasianus colchicus,Phasianus colchicus,Ring-necked Pheasant,rinphe1,eBird/Clements 2025,,,,Phasianus colchicus_Ring-necked Pheasant,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 247",survey (sources/survey.csv)
IV,13,,Partridge,Perdix cinerea,Perdix perdix,Gray Partridge,grypar,eBird/Clements 2025,Q26106,2473958,C013A20E7F91419D,Perdix perdix_Gray Partridge,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 262",survey (sources/survey.csv)
IV,14,,Red-legged Partridge,Caccabis rubra,Alectoris rufa,Red-legged Partridge,relpar1,eBird/Clements 2025,Q754863,2474051,F71E0BE60C5B3C98,Alectoris rufa_Red-legged Partridge,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 260",survey (sources/survey.csv)
IV,15,,Common Quail,Coturnix communis,Coturnix coturnix,Common Quail,comqua1,eBird/Clements 2025,Q28358,2474156,CAFE345DCABD8BF8,Coturnix coturnix_Common Quail,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 263",survey (sources/survey.csv)
IV,16,,Andalusian Turnix,Turnix africanus,Turnix sylvaticus,Small Buttonquail,smabut2,eBird/Clements 2025,Q18836,2475001,0DA8BB90D5401FDB,Turnix sylvaticus_Small Buttonquail,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 264",survey (sources/survey.csv)
IV,17,,Great Bustard,Otis tarda,Otis tarda,Great Bustard,grebus1,eBird/Clements 2025,Q171655,2474921,C6F33176724AC933,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,18,,Little Bustard,Otis tetrax,Tetrax tetrax,Little Bustard,litbus1,eBird/Clements 2025,Q188601,5228228,56E3016D3370A6D5,Tetrax tetrax_Little Bustard,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 269",survey (sources/survey.csv)
IV,19,,Common Crane,Grus cinerea,Grus grus,Common Crane,comcra,eBird/Clements 2025,Q4764,2474950,99B8841E764117B1,Grus grus_Common Crane,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 270",survey (sources/survey.csv)
IV,20,,Heron,Ardea cinerea,Ardea cinerea,Gray Heron,graher1,eBird/Clements 2025,Q25273,9797180,6AC87967DC86D7EE,Ardea cinerea_Gray Heron,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 273",survey (sources/survey.csv)
IV,21,,Purple Heron,Ardea purpurea,Ardea purpurea,Purple Heron,purher1,eBird/Clements 2025,Q160488,2480934,8D6CB009B4D20368,Ardea purpurea_Purple Heron,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 274",survey (sources/survey.csv)
IV,22,,"Great White Egret, or White Heron",Herodias alba,Ardea alba,Great Egret,greegr,eBird/Clements 2025,Q130730,9752617,49D9148A171E7F2E,Ardea alba_Great Egret,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 276",survey (sources/survey.csv)
IV,23,,Little Egret,Herodias garzetta,Egretta garzetta,Little Egret,litegr,eBird/Clements 2025,Q131709,2480876,A6E9EDE55D229ED9,Egretta garzetta_Little Egret,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 277",survey (sources/survey.csv)
IV,24,,Buff-backed Heron,Bubulcus russatus,Ardea ibis,Western Cattle-Egret,categr1,eBird/Clements 2025,,,AB1CB216,Bubulcus ibis_Cattle Egret,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,25,,Squacco Heron,Buphus comatus,Ardeola ralloides,Squacco Heron,squher1,eBird/Clements 2025,Q191394,2480906,CE73EBD7A90E9FCF,Ardeola ralloides_Squacco Heron,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 275",survey (sources/survey.csv)
IV,26,,Night-Heron,Nycticorax griseus,Nycticorax nycticorax,Black-crowned Night Heron,bcnher,eBird/Clements 2025,Q126216,2480863,6BB94D7EA4D041A8,Nycticorax nycticorax_Black-crowned Night-Heron,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 279",survey (sources/survey.csv)
IV,27,,Bittern,Botaurus stellaris,Botaurus stellaris,Eurasian Bittern,grebit1,eBird/Clements 2025,Q25709,2480910,0F42F11AC607C758,Botaurus stellaris_Great Bittern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 280",survey (sources/survey.csv)
IV,28,,American Bittern,Botaurus lentiginosus,Botaurus lentiginosus,American Bittern,amebit,eBird/Clements 2025,Q743017,2480911,13E9F9B48CD5A08A,Botaurus lentiginosus_American Bittern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 281",survey (sources/survey.csv)
IV,29,,Little Bittern,Ardetta minuta,Botaurus minutus,Little Bittern,litbit1,eBird/Clements 2025,Q25587867,2480850,7AAD57ACA1C4ECA9,Ixobrychus minutus_Little Bittern,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,30,,Stork,Ciconia alba,Ciconia ciconia,White Stork,whisto1,eBird/Clements 2025,Q25352,2481912,28825494A08AFE5A,Ciconia ciconia_White Stork,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 283",survey (sources/survey.csv)
IV,31,,Black Stork,Ciconia nigra,Ciconia nigra,Black Stork,blasto1,eBird/Clements 2025,Q25398,2481909,E2817DAE1B24B31E,Ciconia nigra_Black Stork,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 284",survey (sources/survey.csv)
IV,32,,Spoonbill,Platalea leucorodia,Platalea leucorodia,Eurasian Spoonbill,eurspo1,eBird/Clements 2025,Q171360,2480801,A0A584C1E7D786FE,Platalea leucorodia_Eurasian Spoonbill,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 286",survey (sources/survey.csv)
IV,33,,"Lapwing, or Peewit",Vanellus cristatus,Vanellus vanellus,Northern Lapwing,norlap,eBird/Clements 2025,Q25392,2480242,F029489ABD9D1334,Vanellus vanellus_Northern Lapwing,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 291",survey (sources/survey.csv)
IV,34,,"Stilt, or Long-legged Plover",Himantopus candidus,Himantopus himantopus,Black-winged Stilt,bkwsti,eBird/Clements 2025,Q178821,5229126,AC6252CA7ACD600E,Himantopus himantopus_Black-winged Stilt,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 289",survey (sources/survey.csv)
IV,35,,Thick-kneed Bustard,Œdicnemus crepitans,Burhinus oedicnemus,Eurasian Thick-knee,eutkne1,eBird/Clements 2025,Q184834,2482100,C7DB323E37CEDBE6,Burhinus oedicnemus_Eurasian Thick-knee,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 288",survey (sources/survey.csv)
IV,36,,Grey Plover,Squatarola helvetica,Pluvialis squatarola,Black-bellied Plover,bkbplo,eBird/Clements 2025,Q18835,2480327,27903EF7E618A6A2,Pluvialis squatarola_Black-bellied Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 290",survey (sources/survey.csv)
IV,37,,Grey Plover (plumage of winter and young),Squatarola helvetica,Pluvialis squatarola,Black-bellied Plover,bkbplo,eBird/Clements 2025,Q18835,2480327,27903EF7E618A6A2,Pluvialis squatarola_Black-bellied Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 290; young",survey (sources/survey.csv)
IV,38,,Golden Plover (summer plumage),Charadrius pluvialis,Pluvialis apricaria,European Golden-Plover,eugplo,eBird/Clements 2025,Q21148,2480332,25A20BA6F7EA9D9A,Pluvialis apricaria_European Golden-Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 294",survey (sources/survey.csv)
IV,39,,Golden Plover (winter plumage),Charadrius pluvialis,Pluvialis apricaria,European Golden-Plover,eugplo,eBird/Clements 2025,Q21148,2480332,25A20BA6F7EA9D9A,Pluvialis apricaria_European Golden-Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 294",survey (sources/survey.csv)
IV,40,,Kentish Plover,Ægialophilus cantianus,Anarhynchus alexandrinus,Kentish Plover,kenplo1,eBird/Clements 2025,Q18855,2480311,0A787822FDD6B58C,Charadrius alexandrinus_Kentish Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,41,,Ringed Plover,Ægialitis hiaticula,Charadrius hiaticula,Common Ringed Plover,corplo,eBird/Clements 2025,Q26816,9566659,EDA37B7C5D4A25ED,Charadrius hiaticula_Common Ringed Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 296",survey (sources/survey.csv)
IV,42,,Little Ringed Plover,Ægialitis minor,Thinornis dubius,Little Ringed Plover,lirplo,eBird/Clements 2025,Q18851,7937336,35EC3BBF166AB032,Charadrius dubius_Little Ringed Plover,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,43,,Dotterel,Eudromias morinellus,Eudromias morinellus,Eurasian Dotterel,eurdot,eBird/Clements 2025,Q202504,2480281,20BE9DF14579BD4A,Charadrius morinellus_Eurasian Dotterel,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,44,,Cream-coloured Courser,Cursorius gallicus,Cursorius cursor,Cream-colored Courser,crccou1,eBird/Clements 2025,Q219199,2480740,DE0A72A7FA1E6DB7,,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed",survey (sources/survey.csv)
IV,45,,Oyster-catcher,Hæmatopus ostralegus,Haematopus ostralegus,Eurasian Oystercatcher,euroys1,eBird/Clements 2025,Q25928,7788295,ED66316522B99A30,Haematopus ostralegus_Eurasian Oystercatcher,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 300",survey (sources/survey.csv)
IV,46,,Common Pratincole,Glareola pratincola,Glareola pratincola,Collared Pratincole,colpra,eBird/Clements 2025,Q330310,2480757,D56ABB4EE468E9EF,Glareola pratincola_Collared Pratincole,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 265",survey (sources/survey.csv)
IV,47,,Glossy Ibis,Falcinellus igneus,Plegadis falcinellus,Glossy Ibis,gloibi,eBird/Clements 2025,Q178811,2480773,D4540F880A3EC3BB,Plegadis falcinellus_Glossy Ibis,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 301",survey (sources/survey.csv)
IV,48,,Curlew,Numenius arquata,Numenius arquata,Eurasian Curlew,eurcur,eBird/Clements 2025,Q18854,2481792,3BB5CBA66CF48884,Numenius arquata_Eurasian Curlew,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 302",survey (sources/survey.csv)
IV,49,,Whimbrel,Numenius phæopus,Numenius phaeopus,Eurasian Whimbrel,whimbr5,eBird/Clements 2025,,,,Numenius phaeopus_Whimbrel,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 303; eBird splits Whimbrel; the binomial stays with Eurasian Whimbrel",survey (sources/survey.csv)
IV,50,,Black-tailed Godwit,Limosa melanura,Limosa limosa,Black-tailed Godwit,bktgod,eBird/Clements 2025,Q18841,2481685,454B5CD5F5285B77,Limosa limosa_Black-tailed Godwit,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 305",survey (sources/survey.csv)
IV,51,,Bar-tailed Godwit,Limosa rufa,Limosa lapponica,Bar-tailed Godwit,batgod,eBird/Clements 2025,Q18864,2481681,9A684C997C1AF1BA,Limosa lapponica_Bar-tailed Godwit,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 306",survey (sources/survey.csv)
IV,52,,Avocet,Recurvirostra avocetta,Recurvirostra avosetta,Pied Avocet,pieavo1,eBird/Clements 2025,Q26147,2480259,C73ED2F5D88625BA,Recurvirostra avosetta_Pied Avocet,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 308",survey (sources/survey.csv)
IV,53,,Greenshank,Glottis canescens,Tringa nebularia,Common Greenshank,comgre,eBird/Clements 2025,Q18840,2481726,18B415D28BBF934C,Tringa nebularia_Common Greenshank,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 312",survey (sources/survey.csv)
IV,54,,Redshank,Totanus calidris,Tringa totanus,Common Redshank,comred1,eBird/Clements 2025,Q18859,2481714,D6BFC73A3E067711,Tringa totanus_Common Redshank,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 310",survey (sources/survey.csv)
IV,55,,Spotted Redshank,Totanus fuscus,Tringa erythropus,Spotted Redshank,spored,eBird/Clements 2025,Q28103,2481725,0895DD84DB3A45D1,Tringa erythropus_Spotted Redshank,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 309",survey (sources/survey.csv)
IV,56,,Green Sandpiper,Totanus ochropus,Tringa ochropus,Green Sandpiper,grnsan,eBird/Clements 2025,Q28450,2481728,A7B17EFC92B53D29,Tringa ochropus_Green Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 315",survey (sources/survey.csv)
IV,57,,Wood-Sandpiper,Totanus glareola,Tringa glareola,Wood Sandpiper,woosan,eBird/Clements 2025,Q18837,2481713,8E67DC5F68BDF62C,Tringa glareola_Wood Sandpiper,,medium,no,"a draft from the survey of the folio: the List's name carried to a modern one, not yet reviewed; agrees with The Birds of Europe, plate 315",survey (sources/survey.csv)
